EBITDA,Free Cash Flow,Total Cash,Total Revenue,Revenue/sh,Enterprise Value,Enterprise To Revenue,Enterprise To EBITDA,Sharpe Ratio,Div Payout Ratio,Consecutive Yrs Div Increase,ROE,ROA,Beneish M,Altman Z,S&P 500 Member,Dow Jones Member,Industry,Sector,Company,Symbol,Risk Score,Risk Category
1658499968.0,285600000.0,1070099968.0,4896900096.0,21.36,9515468800.0,1.943,5.737,-0.071210089,0.3399999999999999,0,-0.111,-0.015,-2.67,0.11,0,0,Telecom Services,Communication Services,Liberty Latin America Ltd.,LILA,0,Medium
1658499968.0,285600000.0,1070099968.0,4896900096.0,21.36,9515468800.0,1.943,5.737,-0.102911407,0.3399999999999999,0,-0.3342,0.0308,-2.67,0.11,0,0,Telecom Services,Communication Services,Liberty Latin America Ltd.,LILAK,0,Medium
112000000.0,275249984.0,1078000000.0,1223000064.0,16.2,2677270528.0,2.189,23.904,0.2318748581,0.3399999999999999,0,-0.294,0.012,-2.92,0.49,0,0,Internet Content & Information,Communication Services,"Liberty TripAdvisor Holdings, I",LTRPA,0,Medium
-30196448.0,-32943992.0,13695279.0,45244380.0,2.91,6343143.0,0.14,-0.21,0.3457650839,0.3399999999999999,0,-0.635,-0.267,-2.28,-4.05,0,0,Electronic Gaming & Multimedia,Communication Services,"Engine Gaming and Media, Inc.",GAME,7,High
78695000.0,1698562.5,1189977984.0,797278976.0,21.22,-679438848.0,-0.852,-8.634,0.3457650839,0.3399999999999999,0,-0.006,-0.003,-1.8,1.34,0,0,Electronic Gaming & Multimedia,Communication Services,Sohu.com Limited,SOHU,3,Medium
7418999808.0,-1142100390.4,360000000.0,19022000128.0,18.6,35377315840.0,1.86,4.768,-0.293640802,0.498,0,0.166,0.036,-2.84,0.57,1,0,Telecom Services,Communication Services,"Lumen Technologies, Inc.",LUMN,-4,Low
-12054872.0,93813360.0,110447360.0,66774872.0,2.26,794623104.0,11.9,-65.917,0.019371822,0.3399999999999999,0,-0.021,-0.015,-2.73,3.18,0,0,Advertising Agencies,Communication Services,Boston Omaha Corporation,BOC,1,Medium
206176000.0,14580375.0,312051008.0,576363008.0,12.35,3440252416.0,5.969,16.686,0.4612262193,1.786369999999993,6,-0.053,0.023,-3.16,1.0,0,0,Telecom Services,Communication Services,"Cogent Communications Holdings,",CCOI,1,Medium
66949000.0,1268250.0,137746000.0,1364056960.0,52.89,541105024.0,0.397,8.082,0.5271043597,0.3399999999999999,0,0.1669999999999999,0.0756,-2.53,4.6,0,0,Telecom Services,Communication Services,IDT Corporation,IDT,-6,Low
279700000.0,2451924992.0,378500000.0,3596999936.0,15.98,5086661632.0,1.414,18.186,-0.573452113,0.3399999999999999,0,-0.0935,0.0009,-2.27,-0.8,0,0,Entertainment,Communication Services,Lions Gate Entertainment Corpor,LGF-B,0,Medium
95000000.0,72500000.0,311000000.0,575000000.0,11.01,2016332160.0,3.507,21.225,0.3901332503,0.3399999999999999,0,0.1336,0.0077,-3.05,1.06,0,0,Entertainment,Communication Services,Liberty Media Corporation - Ser,BATRK,3,Medium
21840095723.519997,6317350400.0,59925446656.0,104168000000.0,185.71,80732585984.0,0.775,1.866,0.3457650839,0.3399999999999999,0,0.492,0.1939999999999999,-1.82,1.6,0,0,Telecom Services,Communication Services,Grupo Televisa S.A.,TV,-9,Low
565000.0,-23478376.0,51386000.0,186432992.0,8.51,482985440.0,2.591,103.55501999999976,-0.115249343,0.3399999999999999,0,-0.261,-0.035,-2.66,0.12,0,0,Entertainment,Communication Services,Reading International Inc,RDI,3,Medium
84791000.0,103713752.0,184228000.0,851769024.0,9.95,430843680.0,0.506,5.081,0.2990550199,0.361,0,0.092,0.0279999999999999,-2.51,1.0,0,0,Advertising Agencies,Communication Services,Entravision Communications Corp,EVC,3,Medium
-43371000.0,-92943624.0,360950016.0,1829362048.0,3.64,1282373760.0,0.701,-29.568,0.3457650839,0.3399999999999999,0,-0.092,-0.051,-2.55,1.54,0,0,Internet Content & Information,Communication Services,Angi Inc.,ANGI,0,Medium
25010412.0,-2674353.0,45918448.0,254170288.0,8.67,318764352.0,1.254,12.745,0.3457650839,0.3399999999999999,0,-0.027,-0.009,-2.57,0.75,0,0,Broadcasting,Communication Services,"Beasley Broadcast Group, Inc.",BBGI,3,Medium
374775392.0,192656496.0,87331000.0,3123461120.0,22.97,1647635584.0,0.528,4.396,0.2365696057,0.3399999999999999,0,-0.293,-0.05,-2.87,0.71,0,0,Publishing,Communication Services,"Gannett Co., Inc.",GCI,0,Medium
-1280000.0,-10569000.0,4876000.0,34810000.0,1.58,55308120.0,1.589,-43.209,0.3457650839,0.3399999999999999,0,-0.052,-0.045,-1.35,1.92,0,0,Telecom Services,Communication Services,"Crexendo, Inc.",CXDO,4,High
21840095723.519997,9961339740.159954,26317000704.0,145770449999.9992,423.0874999999991,195179519999.9988,0.88,3.227,0.3457650839,0.3399999999999999,0,-0.185,-0.093,-0.91,0.1,0,0,Telecom Services,Communication Services,Telecom Argentina SA,TEO,-6,Low
2538110.0,1698562.5,15869660.0,31063772.0,1.11,61660904.0,1.985,24.294,0.3457650839,0.3399999999999999,0,0.066,0.054,16.190599999999993,13.15,0,0,Electronic Gaming & Multimedia,Communication Services,"Golden Matrix Group, Inc.",GMGI,1,Medium
2859000064.0,-1142100390.4,2452000000.0,7888000000.0,4.44,11639731200.0,1.476,4.071,0.3457650839,0.3399999999999999,1,0.985,0.0279999999999999,-2.56,0.59,0,0,Telecom Services,Communication Services,VEON Ltd.,VEON,0,Medium
18890000.0,-5395250.0,10570000.0,199198000.0,28.58,112068720.0,0.563,5.933,0.3457650839,0.3399999999999999,0,-0.7509999999999999,0.128,-2.83,13.64,0,0,Advertising Agencies,Communication Services,"Harte-Hanks, Inc.",HHS,-3,Low
-2824000.0,17831750.0,33031000.0,152128000.0,28.42,10885703.0,0.072,-3.855,0.3457650839,0.3399999999999999,0,-0.154,-0.0579999999999999,-2.71,-5.28,0,0,Publishing,Communication Services,DallasNews Corporation - Series,DALN,3,Medium
146867008.0,81650872.0,123030000.0,473588000.0,9.27,942312448.0,1.99,6.416,0.3457650839,0.3399999999999999,0,0.161,0.033,-2.55,0.18,0,0,Broadcasting,Communication Services,"Urban One, Inc.",UONEK,3,Medium
146867008.0,81650872.0,123030000.0,473588000.0,9.27,1003062464.0,2.118,6.83,0.3457650839,0.3399999999999999,0,0.2061,0.0674,-2.55,0.18,0,0,Broadcasting,Communication Services,"Urban One, Inc.",UONE,3,Medium
1956999936.0,218250000.0,776000000.0,5472999936.0,52.66,9135878144.0,1.669,4.668,0.3457650839,0.3399999999999999,0,0.2264,0.0385,-2.87,1.16,0,0,Telecom Services,Communication Services,Millicom International Cellular,TIGO,0,Medium
2480399872.0,950899968.0,4106700032.0,7429700096.0,14.07,20103471104.0,2.706,8.105,0.3457650839,0.3399999999999999,0,0.1679,0.0028,-2.98,1.86,0,0,Telecom Services,Communication Services,Liberty Global plc,LBTYK,-3,Low
2480399872.0,950899968.0,4106700032.0,7429700096.0,14.07,19647764480.0,2.644,7.921,0.3457650839,0.3399999999999999,0,0.2739999999999999,0.152,-2.98,1.86,0,0,Telecom Services,Communication Services,Liberty Global plc,LBTYA,-3,Low
21840095723.519997,8183249920.0,1259000064.0,145770449999.9992,149.99,195179519999.9988,2.215,12.761,0.6253332119,0.327,10,1.6675499999999912,0.2269999999999999,-2.22,7.16,1,0,Home Improvement Retail,Consumer Discretionary,"Home Depot, Inc. (The)",HD,-15,Low
2103517056.0,679824768.0,629198016.0,21375531008.0,150.77,27605450752.0,1.291,13.123,0.690890715,0.418,39,0.33,0.075,-2.39,3.29,1,0,Specialty Retail,Consumer Discretionary,Genuine Parts Company,GPC,-15,Low
13520740.0,2368385.0,13935476.0,171806448.0,6.38,152210128.0,0.886,11.258,0.3457650839,0.3399999999999999,0,0.389,0.201,-2.04,6.7,0,0,Luxury Goods,Consumer Discretionary,Envela Corporation,ELA,-3,Low
14312999936.0,6751875072.0,2148000000.0,95391997952.0,143.45,151718000000.0,1.59,10.6,0.7739442718,0.259,39,-0.807,0.142,-2.89,3.69,1,0,Home Improvement Retail,Consumer Discretionary,"Lowe's Companies, Inc.",LOW,-15,Low
227000000.0,108750000.0,269000000.0,1648999936.0,19.76,2115507584.0,1.283,9.319,0.1587768245,0.3399999999999999,0,1.6675499999999912,0.064,-2.32,2.91,0,0,Personal Services,Consumer Discretionary,"frontdoor, inc.",FTDR,-3,Low
2952999936.0,2372375040.0,546000000.0,4538999808.0,13.84,59608440832.0,13.133,20.186,0.4188947885,0.046,0,1.43,0.086,-2.2,2.89,1,0,Lodging,Consumer Discretionary,Marriott International,MAR,-7,Low
952916992.0,-101717000.0,174996000.0,6538694144.0,66.52,9368952832.0,1.433,9.832,0.3054381692,0.424,39,0.228,0.067,-2.22,2.58,0,0,Packaging & Containers,Consumer Discretionary,Sonoco Products Company,SON,-8,Low
759800000.0,239537504.0,269900000.0,5308599808.0,38.91,6378954752.0,1.202,8.396,0.1065337257,0.647,39,0.223,0.069,-2.4,3.14,0,0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,"Leggett & Platt, Incorporated",LEG,-11,Low
-30581148.0,1989689.0,2517146.0,58351648.0,2.02,61312264.0,1.051,-2.005,0.3457650839,0.3399999999999999,0,-2.881,-1.276,-4.59,-9.39,0,0,Gambling,Consumer Discretionary,Esports Entertainment Group Inc,GMBL,7,High
460700000.0,-1142100390.4,110600000.0,1694499968.0,44.42,10385858560.0,6.129,22.544,0.7859511214,0.053,9,1.047,0.126,-3.32,2.58,0,0,Gambling,Consumer Discretionary,"Churchill Downs, Incorporated",CHDN,-5,Low
106036000.0,74246376.0,61856000.0,614296000.0,44.35,505214560.0,0.822,4.765,0.7256236516,0.3399999999999999,0,-2.015,0.096,-2.91,1.54,0,0,Apparel Retail,Consumer Discretionary,"J. Jill, Inc.",JILL,3,Medium
50416476.0,1698562.5,128150676.0,481052000.0,31.12,190811000000.0,2.402,5.7445,0.5635569596,0.691,39,-1.005,0.1169999999999999,-2.53,4.94,1,0,Restaurants,Consumer Discretionary,McDonald's Corporation,MCD,-12,Low
955400000.0,-74537504.0,325900000.0,8982800384.0,149.46,7709173760.0,0.858,8.069,0.3333883757,0.451,26,0.305,0.066,-1.78,3.2,0,0,Recreational Vehicles,Consumer Discretionary,Polaris Inc.,PII,-11,Low
-177824000.0,-101888624.0,315889984.0,565097984.0,6.06,431595648.0,0.764,-2.427,-0.443831968,0.3399999999999999,0,1.6675499999999912,-0.307,-2.89,-1.63,0,0,Luxury Goods,Consumer Discretionary,"The RealReal, Inc.",REAL,3,Medium
1302000000.0,-340500000.0,59100000.0,8183300096.0,101.31,7819985408.0,0.956,6.006,0.3457650839,0.3399999999999999,1,0.038,0.1387,-2.28,2.9,0,0,Recreational Vehicles,Consumer Discretionary,BRP Inc.,DOOO,-3,Low
831931008.0,354847136.0,1107426944.0,2525912064.0,62.42,10657035264.0,4.219,12.81,0.2973926383,0.6659999999999999,7,0.223,0.055,-2.65,2.13,0,0,Resorts & Casinos,Consumer Discretionary,"Vail Resorts, Inc.",MTN,-5,Low
887075008.0,693736384.0,885014976.0,3463269888.0,20.55,7556549120.0,2.182,8.519,0.4988617,0.3399999999999999,4,1.6675499999999912,0.1278,-3.27,3.28,0,0,Personal Services,Consumer Discretionary,"H&R Block, Inc.",HRB,-6,Low
2059000064.0,972750016.0,775000000.0,14544000000.0,9.64,23493113856.0,1.615,11.41,0.3259837376,0.866,39,0.196,0.048,-2.52,2.04,1,0,Packaging & Containers,Consumer Discretionary,Amcor plc,AMCR,-12,Low
845723008.0,-338498240.0,133957000.0,7125194240.0,162.18,4429364736.0,0.622,5.237,0.3634636228,0.512,0,1.152,0.043,-2.48,2.43,0,0,Auto & Truck Dealerships,Consumer Discretionary,"Camping World Holdings, Inc.",CWH,-3,Low
51309288.0,-17677320.0,9321000.0,294415072.0,10.66,1813612672.0,6.16,35.347,-0.015847855,0.3399999999999999,0,0.3979999999999999,0.216,-1.62,17.11,0,0,Auto Parts,Consumer Discretionary,"XPEL, Inc.",XPEL,-3,Low
1363000064.0,432124992.0,673000000.0,4105999872.0,20.12,10561685504.0,2.572,7.749,0.3565289791,0.3399999999999999,0,0.261,0.033,-3.14,0.94,0,0,Gambling,Consumer Discretionary,International Game Technology,IGT,0,Medium
878560000.0,160043872.0,5795893248.0,10085649408.0,33.47,-1847048204.8,-0.349,-4.007,0.3457650839,0.3399999999999999,0,0.128,0.08,-1.9,5.3,0,0,Specialty Retail,Consumer Discretionary,MINISO Group Holding Limited,MNSO,-6,Low
4499999744.0,6456374784.0,11866000384.0,14645999616.0,358.16,72363728896.0,4.941,16.081,0.3457650839,0.3399999999999999,0,0.536,0.105,-2.15,5.62,1,0,Travel Services,Consumer Discretionary,Booking Holdings Inc. Common St,BKNG,-13,Low
1569250048.0,-273100512.0,552811008.0,11791243264.0,30.37,17457299456.0,1.481,11.125,0.1867314032,1.786369999999993,39,0.125,0.031,-2.24,1.62,1,0,Apparel Manufacturing,Consumer Discretionary,V.F. Corporation,VFC,-9,Low
80222000.0,22708000.0,37500000.0,251183008.0,26.95,938955712.0,3.738,11.704,0.6426770008,0.046,1,0.2,0.093,-2.41,3.21,0,0,Restaurants,Consumer Discretionary,"RCI Hospitality Holdings, Inc.",RICK,-3,Low
715468032.0,959939968.0,256268000.0,1660999936.0,25.97,4813780992.0,2.898,6.728,0.4608011095,0.18,0,1.6675499999999912,0.083,-2.56,1.44,0,0,Resorts & Casinos,Consumer Discretionary,"Red Rock Resorts, Inc.",RRR,0,Medium
865316992.0,393474368.0,312364000.0,14225244160.0,382.57,9841122304.0,0.692,11.373,0.6308598969,0.128,19,0.178,0.074,-2.43,5.07,0,0,Specialty Retail,Consumer Discretionary,"Caseys General Stores, Inc.",CASY,-11,Low
349488000.0,206805872.0,289417984.0,3184705024.0,15.13,2843698944.0,0.893,8.137,0.3457650839,0.192,1,0.575,0.054,-2.87,2.41,0,0,Restaurants,Consumer Discretionary,Arcos Dorados Holdings Inc.,ARCO,-3,Low
1068486016.0,1293500928.0,1730249984.0,5629280768.0,37.53,11552827392.0,2.052,10.812,0.2736283161,0.128,0,0.2739999999999999,0.063,-2.28,1.55,0,0,Recreational Vehicles,Consumer Discretionary,"Harley-Davidson, Inc.",HOG,0,Medium
-139200000.0,-75637504.0,100600000.0,709800000.0,8.17,1960705024.0,2.762,-14.086,0.3204480518,0.3399999999999999,0,-0.191,-0.1639999999999999,-2.43,2.29,0,0,Restaurants,Consumer Discretionary,"Cannae Holdings, Inc.",CNNE,0,Medium
215594000.0,51303124.0,61069000.0,1662162048.0,143.89,1267860224.0,0.763,5.881,0.8385684974,0.477,3,0.865,0.3060599999999995,-1.41,12.04,0,0,Personal Services,Consumer Discretionary,MEDIFAST INC,MED,-6,Low
180190000.0,23279500.0,91653000.0,1286960000.0,21.98,1184363392.0,0.92,6.573,0.1378198511,0.046,0,0.187,0.05,-2.29,2.43,0,0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,"Interface, Inc.",TILE,-3,Low
698561984.0,1698562.5,611267008.0,7221151232.0,46.34,6327319040.0,0.876,9.058,0.4377676552,0.3399999999999999,0,0.207,0.106,-1.43,3.67,0,0,Footwear & Accessories,Consumer Discretionary,"Skechers U.S.A., Inc.",SKX,-6,Low
1198000000.0,2542500096.0,5593999872.0,10670999552.0,69.03,18153435136.0,1.701,15.153,0.17372625,0.3399999999999999,7,0.217,0.019,-2.84,0.92,1,0,Travel Services,Consumer Discretionary,"Expedia Group, Inc.",EXPE,-6,Low
2108000000.0,1738749952.0,1282000000.0,3440999936.0,12.37,43390578688.0,12.61,20.584,0.6163349697,0.3399999999999999,0,-1.334,0.07,-2.19,1.64,1,0,Lodging,Consumer Discretionary,Hilton Worldwide Holdings Inc.,HLT,-4,Low
1745696000.0,824467648.0,124944000.0,8577332224.0,120.16,9384973312.0,1.094,5.376,0.6749871193,0.177,10,0.83,0.265,-2.58,4.78,0,0,Specialty Retail,Consumer Discretionary,"Williams-Sonoma, Inc.",WSM,-8,Low
434852992.0,175466368.0,180411008.0,3776621056.0,54.7,7093804032.0,1.878,16.313,0.5669004622,0.239,8,0.263,0.109,-3.11,5.24,0,0,Restaurants,Consumer Discretionary,"Texas Roadhouse, Inc.",TXRH,-8,Low
2287500032.0,1698562.5,336500000.0,26870300672.0,423.0874999999991,10251200512.0,0.382,4.481,0.7143459813,0.3399999999999999,0,0.636,0.16,-2.53,4.89,0,0,Auto & Truck Dealerships,Consumer Discretionary,"AutoNation, Inc.",AN,-6,Low
3200999936.0,810750016.0,1664000000.0,36032999424.0,121.32,19574347776.0,0.543,6.115,0.3457650839,0.5489999999999999,2,0.086,0.034,-2.34,2.71,0,0,Auto Parts,Consumer Discretionary,"Magna International, Inc.",MGA,-3,Low
15978000384.0,6495374848.0,21106999296.0,74863001600.0,24.15,195179519999.9988,9.195,43.082,0.3457650839,0.3399999999999999,0,0.318,0.165,-2.57,8.33,1,0,Auto Manufacturers,Consumer Discretionary,"Tesla, Inc.",TSLA,-13,Low
1151600000.0,419100000.0,281200000.0,5773799936.0,39.04,10259999744.0,1.777,8.909,0.4052394432,0.203,0,1.6675499999999912,0.094,-2.56,2.94,1,0,Packaging & Containers,Consumer Discretionary,Sealed Air Corporation,SEE,-7,Low
1176800000.0,504100000.0,192700000.0,20681601024.0,423.0874999999991,8953066496.0,0.433,7.608,0.9578148443,0.046,0,0.8490000000000001,0.16,-2.44,8.33,0,0,Specialty Retail,Consumer Discretionary,Murphy USA Inc.,MUSA,-6,Low
551614016.0,88972496.0,414217984.0,3273999104.0,50.78,4654481920.0,1.422,8.438,0.4034229294,0.216,0,0.186,0.119,-1.84,6.07,0,0,Apparel Manufacturing,Consumer Discretionary,Columbia Sportswear Company,COLM,-6,Low
1314000000.0,269500000.0,494000000.0,15788000256.0,98.8,7454309888.0,0.472,5.673,0.150084366,0.2789999999999999,0,0.535,0.036,-2.57,1.64,0,0,Department Stores,Consumer Discretionary,"Nordstrom, Inc.",JWN,0,Medium
5483106816.0,166524256.0,3531212032.0,49635741696.0,41.94,92594405376.0,1.865,16.887,0.6999038741,0.3829999999999999,10,0.6,0.122,-2.29,5.0,1,0,Apparel Retail,Consumer Discretionary,"TJX Companies, Inc. (The)",TJX,-12,Low
1419830016.0,602609984.0,206242000.0,4180884992.0,25.66,13153943552.0,3.146,9.264,0.7148012244,0.2269999999999999,9,0.374,0.045,-2.65,1.05,0,0,Personal Services,Consumer Discretionary,Service Corporation Internation,SCI,-2,Medium
810000000.0,755750016.0,324000000.0,3128999936.0,73.8,10096752640.0,3.227,12.465,0.3754023043,0.271,0,0.13,0.039,-2.5,1.5,0,0,Resorts & Casinos,Consumer Discretionary,Marriott Vacations Worldwide Co,VAC,0,Medium
59026000.0,-38099624.0,13888000.0,455363008.0,12.62,607728832.0,1.335,10.296,0.8293052464,0.141,0,0.069,0.04,-2.07,1.31,0,0,Leisure,Consumer Discretionary,Clarus Corporation,CLAR,3,Medium
7312348160.0,735249984.0,1360414976.0,31930202112.0,108.87,23144294400.0,0.725,3.165,0.8491902532,0.3399999999999999,0,0.2048999999999999,0.1328,-1.86,4.22,0,0,Residential Construction,Consumer Discretionary,Lennar Corporation,LEN-B,-6,Low
817400000.0,44002376.0,54988000.0,5559436800.0,219.48,3854268928.0,0.693,4.715,0.3514119844,0.2,3,0.3829999999999999,0.145,-2.34,4.06,0,0,Recreational Vehicles,Consumer Discretionary,LCI Industries,LCII,-6,Low
260591008.0,20789500.0,253936000.0,1885074048.0,206.96,1762771584.0,0.935,6.765,0.5354296992,0.3399999999999999,0,0.312,0.226,-2.22,7.29,0,0,Residential Construction,Consumer Discretionary,"Cavco Industries, Inc.",CVCO,-6,Low
135304000.0,14189500.0,143454000.0,1018481024.0,58.85,525894752.0,0.516,3.887,0.3885644291,0.177,7,0.337,0.13,-2.11,3.76,0,0,Home Improvement Retail,Consumer Discretionary,"Haverty Furniture Companies, In",HVT,-8,Low
558368000.0,261264000.0,607185024.0,1233708032.0,22.26,7476585472.0,6.06,13.39,0.5980113031,0.046,1,1.068,0.168,-2.16,4.18,0,0,Lodging,Consumer Discretionary,"Choice Hotels International, In",CHH,-6,Low
749000000.0,564249984.0,1360999936.0,2768999936.0,15.09,11734439936.0,4.238,15.667,0.3457650839,0.363,2,-0.275,0.092,-2.7,2.42,0,0,Lodging,Consumer Discretionary,Intercontinental Hotels Group,IHG,-3,Low
335204992.0,129093504.0,251708000.0,721528000.0,7.92,2428086016.0,3.365,7.244,0.6443594328,0.3399999999999999,0,0.906,0.1119999999999999,-2.43,1.41,0,0,Gambling,Consumer Discretionary,Everi Holdings Inc.,EVRI,3,Medium
-54322000.0,-44796624.0,127369000.0,288816000.0,5.71,953941568.0,3.303,-17.561,0.40279844,0.3399999999999999,0,0.895,-0.133,-0.56,-0.16,0,0,Travel Services,Consumer Discretionary,Lindblad Expeditions Holdings I,LIND,3,Medium
1200899968.0,79250000.0,831299968.0,19427399680.0,324.39,10575820800.0,0.544,8.807,0.1744265714,0.596,0,0.051,0.017,-2.27,2.82,0,0,Auto Parts,Consumer Discretionary,Lear Corporation,LEA,-3,Low
1705592960.0,896449984.0,265000000.0,13171504128.0,45.78,18116657152.0,1.375,10.622,0.4455271178,0.243,0,0.213,0.0969999999999999,-2.6,3.87,1,0,Auto Parts,Consumer Discretionary,LKQ Corporation,LKQ,-10,Low
462887392.0,197726400.0,281364640.0,1751113856.0,7.55,5627042816.0,3.213,12.156,0.5047648012,0.352,6,0.16,0.142,-2.29,15.97,0,0,Auto Parts,Consumer Discretionary,Gentex Corporation,GNTX,-8,Low
50416476.0,1698562.5,128150676.0,481052000.0,299.4,1798033152.0,2.402,5.7445,0.6266940424,0.092,0,0.335,0.076,-2.28,3.92,0,0,Auto & Truck Dealerships,Consumer Discretionary,"Sonic Automotive, Inc.",SAH,-3,Low
255197504.0,-555683136.0,84097000.0,2672273920.0,28.85,1978293632.0,0.74,7.752,0.3457650839,0.3399999999999999,0,0.451,0.099,-1.2,2.42,0,0,Residential Construction,Consumer Discretionary,"Dream Finders Homes, Inc.",DFH,-3,Low
277721984.0,61937752.0,281351008.0,2233644032.0,102.67,613733760.0,0.275,2.21,0.5729171813,0.3399999999999999,0,0.28,0.157,-2.11,3.99,0,0,Specialty Retail,Consumer Discretionary,"MarineMax, Inc.  (FL)",HZO,-6,Low
-19161000.0,1698562.5,62118000.0,437977984.0,3.89,49099296.0,0.112,-2.562,0.3457650839,0.3399999999999999,0,0.002,0.001,-3.88,1.48,0,0,Internet Retail,Consumer Discretionary,"LightInTheBox Holding Co., Ltd.",LITB,3,Medium
1777988992.0,171260624.0,498831008.0,7061324800.0,54.91,41426911232.0,5.867,23.3,0.9925826797069996,0.3399999999999999,0,0.414,0.235,-1.83,13.87,0,0,Apparel Retail,Consumer Discretionary,lululemon athletica inc.,LULU,-6,Low
512892000.0,90304376.0,101318000.0,3843365120.0,34.9,3091780864.0,0.804,6.028,0.1600799638,0.3399999999999999,0,0.643,0.068,-2.26,2.71,0,0,Specialty Retail,Consumer Discretionary,"Sally Beauty Holdings, Inc. (Na",SBH,-3,Low
